6663.0,
4837.0,
5025.0,
5281.0,
3884.0,
5542.0,
5542.0,
3395.0,
4932.0,
5126.0,
4968.0,
5674.0,
5674.0,
1486.0,
5371.0,
5292.0,
4834.0,
4834.0,
5762.0,
5762.0,
5762.0,
5762.0,
5762.0,
5762.0,
5491.0,
4439.0,
5847.0,
5894.0,
5894.0,
5050.0,
5591.0,
5591.0,
5591.0,
5591.0,
5173.0,
5494.0,
4978.0,
4978.0,
5310.0,
4694.0,
5346.0,
5426.0,
5691.0,
5474.0,
5906.0,
4939.0,
5368.0,
5530.0,
5530.0,
5530.0,
5530.0,
5530.0,
5530.0,
5791.0,
2309.0,
5353.0,
5353.0,
5500.0,
5623.0,
5051.0,
5051.0,
5360.0,
5620.0,
3252.0,
5228.0,
4737.0,
4737.0,
5914.0,
2088.0,
2652.0,
4957.0,
4991.0,
4991.0,
4991.0,
3982.0,
5804.0,
5804.0,
5804.0,
5804.0,
5936.0,
5936.0,
3966.0,
5211.0,
5606.0,
5606.0,
5634.0,
5634.0,
5140.0,
5631.0,
4951.0,
5435.0,
5435.0,
4073.0,
5224.0,
2948.0,
2719.0,
4910.0,
5602.0,
5602.0,
5602.0,
5649.0,
5649.0,
5649.0,
5649.0,
5649.0,
5649.0,
5816.0,
5480.0,
5480.0,
5734.0,
5734.0,
5781.0,
5781.0,
5781.0,
5781.0,
4037.0,
5432.0,
5478.0,
5478.0,
5478.0,
5948.0,
5624.0,
4361.0,
4881.0,
5150.0,
5322.0,
5400.0,
4593.0,
5403.0,
5589.0,
5589.0,
5589.0,
5589.0,
5589.0,
5589.0,
5589.0,
5589.0,
5589.0,
5589.0,
4980.0,
5432.0,
4170.0,
5721.0,
5721.0,
5721.0,
3552.0,
5419.0,
5419.0,
5419.0,
5419.0,
5419.0,
5254.0,
5254.0,
5254.0,
3693.0,
4572.0,
5678.0,
5678.0,
5678.0,
5678.0,
5678.0,
5678.0,
5678.0,
5678.0,
5678.0,
5678.0,
5678.0,
2269.0,
5501.0,
5501.0,
5501.0,
5501.0,
5501.0,
5501.0,
5810.0,
5810.0,
5810.0,
5810.0,
5810.0,
4398.0,
5424.0,
5508.0,
5508.0,
5508.0,
5508.0,
5508.0,
5508.0,
5508.0,
5508.0,
3007.0,
5296.0,
5633.0,
5330.0,
5330.0,
4776.0,
4068.0,
5721.0,
5721.0,
5721.0,
5721.0,
5721.0,
5721.0,
5721.0,
5721.0,
5721.0,
5472.0,
5472.0,
5472.0,
5853.0,
5853.0,
5853.0,
5853.0,
5853.0,
5853.0,
5853.0,
5853.0,
5853.0,
5853.0,
4878.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5301.0,
5301.0,
5301.0,
5301.0,
5301.0,
5237.0,
4632.0,
2541.0,
4629.0,
4797.0,
5088.0,
5661.0,
5661.0,
5661.0,
5661.0,
5661.0,
5661.0,
5661.0,
5661.0,
5052.0,
4032.0,
4966.0,
5793.0,
5793.0,
5793.0,
5793.0,
5793.0,
5793.0,
5793.0,
5793.0,
5491.0,
5491.0,
5491.0,
5491.0,
5491.0,
5209.0,
5209.0,
5209.0,
4208.0,
5220.0,
5220.0,
4392.0,
5296.0,
3375.0,
5298.0,
5016.0,
5720.0,
5720.0,
2033.0,
4477.0,
5127.0,
5127.0,
4547.0,
4430.0,
4558.0,
5338.0,
5338.0,
5338.0,
5459.0,
4781.0,
4607.0,
5763.0,
5763.0,
2827.0,
4006.0,
3584.0,
5895.0,
5895.0,
5895.0,
4464.0,
5593.0,
4921.0,
5260.0,
3434.0,
4447.0,
5137.0,
5137.0,
5281.0,
5281.0,
5281.0,
4923.0,
5704.0,
5281.0,
5281.0,
5413.0,
5536.0,
5836.0,
5836.0,
5111.0,
5028.0,
5413.0,
5413.0,
5413.0,
4752.0,
5039.0,
3908.0,
5111.0,
5111.0,
5159.0,
4857.0,
5057.0,
5057.0,
5057.0,
5124.0,
4646.0,
4840.0,
3827.0,
4438.0,
4464.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
5548.0,
3838.0,
4840.0,
5758.0,
3957.0,
5680.0,
5680.0,
5680.0,
5680.0,
3345.0,
5095.0,
5095.0,
5378.0,
5378.0,
5378.0,
5378.0,
5378.0,
5378.0,
5890.0,
5890.0,
4531.0,
4694.0,
5519.0,
5519.0,
5519.0,
5519.0,
5519.0,
5519.0,
5519.0,
5519.0,
5519.0,
5519.0,
5519.0,
5388.0,
5337.0,
4958.0,
5612.0,
5612.0,
5612.0,
5651.0,
5651.0,
5651.0,
5651.0,
5651.0,
5651.0,
5651.0,
5011.0,
2047.0,
5349.0,
5349.0,
5349.0,
5349.0,
5349.0,
5349.0,
5349.0,
5349.0,
5349.0,
5349.0,
4315.0,
3724.0,
5441.0,
4519.0,
4840.0,
5006.0,
5515.0,
3585.0,
5405.0,
5430.0,
5430.0,
5430.0,
5430.0,
5430.0,
5430.0,
5430.0,
5430.0,
5430.0,
5430.0,
5537.0,
5562.0,
5562.0,
5562.0,
5260.0,
5260.0,
5260.0,
5260.0,
5260.0,
5260.0,
5260.0,
5260.0,
5260.0,
5196.0,
5578.0,
5288.0,
4732.0,
4985.0,
4985.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
5620.0,
3651.0,
5408.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5752.0,
5450.0,
5450.0,
5450.0,
5450.0,
5450.0,
5450.0,
5450.0,
5324.0,
5199.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
5591.0,
3522.0,
5153.0,
4418.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
5723.0,
4997.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
5421.0,
4609.0,
4952.0,
4474.0,
3719.0,
4389.0,
5100.0,
4837.0,
4566.0,
2097.0,
5483.0,
4595.0,
3438.0,
3968.0,
2236.0,
5050.0,
5050.0,
4055.0,
4487.0,
4898.0,
5296.0,
4880.0,
4880.0,
4880.0,
5070.0,
5240.0,
5240.0,
5240.0,
5240.0,
5240.0,
5663.0,
5663.0,
4787.0,
4787.0,
4787.0,
5075.0,
5794.0,
5070.0,
5070.0,
5492.0,
5492.0,
4567.0,
1926.0,
5211.0,
5211.0,
5211.0,
5211.0,
5211.0,
5211.0,
5211.0,
5211.0,
5634.0,
5634.0,
5634.0,
5634.0,
5634.0,
5343.0,
5343.0,
5343.0,
5343.0,
4355.0,
4462.0,
5765.0,
5765.0,
5765.0,
5765.0,
5765.0,
5765.0,
5041.0,
5157.0,
5463.0,
3961.0,
3961.0,
4986.0,
4798.0,
5053.0,
5053.0,
4511.0,
4912.0,
4091.0,
5406.0,
5453.0,
5453.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5478.0,
5610.0,
5610.0,
5610.0,
4893.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
5307.0,
4516.0,
4604.0,
4629.0,
4939.0,
4466.0,
4941.0,
4941.0,
5262.0,
5147.0,
5147.0,
5364.0,
5364.0,
5364.0,
4486.0,
4770.0,
5496.0,
3434.0,
5193.0,
4288.0,
5040.0,
3772.0,
5537.0,
5537.0,
3011.0,
4357.0,
5407.0,
5669.0,
5253.0,
5100.0,
5100.0,
5126.0,
5126.0,
5126.0,
5126.0,
5126.0,
5246.0,
5385.0,
5525.0,
5525.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
5550.0,
4606.0,
4606.0,
4606.0,
4606.0,
5657.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5682.0,
5354.0,
5354.0,
5354.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
5380.0,
4924.0,
5098.0,
4927.0,
4271.0,
2747.0,
3724.0,
3971.0,
4812.0,
3589.0,
5204.0,
5204.0,
3105.0,
4453.0,
3441.0,
4745.0,
5142.0,
5168.0,
5168.0,
4055.0,
5170.0,
5170.0,
5170.0,
5170.0,
5170.0,
5170.0,
5170.0,
5170.0,
5170.0,
5170.0,
5170.0,
5567.0,
5567.0,
5567.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
5592.0,
4300.0,
5302.0,
5302.0,
5302.0,
5699.0,
5699.0,
5699.0,
3934.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
5724.0,
4999.0,
4999.0,
4999.0,
4999.0,
4999.0,
4999.0,
4999.0,
5396.0,
5422.0,
5422.0,
5422.0,
5422.0,
5422.0,
5422.0,
5422.0,
5422.0,
4286.0,
4987.0,
4426.0,
5411.0,
5411.0,
5411.0,
5411.0,
5411.0,
5411.0,
5543.0,
5241.0,
5241.0,
5241.0,
5277.0,
5277.0,
5277.0,
4900.0,
4900.0,
4900.0,
4900.0,
5408.0,
5408.0,
4893.0,
5106.0,
3921.0,
4918.0,
4918.0,
5031.0,
5031.0,
5031.0,
4729.0,
4729.0,
2531.0,
4788.0,
5130.0,
3598.0,
5187.0,
4374.0,
5059.0,
5059.0,
5059.0,
5059.0,
5042.0,
5042.0,
5042.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5484.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5615.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
5313.0,
3894.0,
4422.0,
4467.0,
3758.0,
5148.0,
4327.0,
3579.0,
4304.0,
4400.0,
5058.0,
4002.0,
5101.0,
5101.0,
5101.0,
5101.0,
5101.0,
4301.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5526.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5658.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
5355.0,
3805.0,
4537.0,
2132.0,
4506.0,
4366.0,
4438.0,
3445.0,
4597.0,
2085.0,
3866.0,
5210.0,
4833.0,
3660.0,
4570.0,
2439.0,
5064.0,
3224.0,
5278.0,
5278.0,
5278.0,
5278.0,
3209.0,
4264.0,
4975.0,
2766.0,
4571.0,
4217.0,
3456.0,
4380.0,
3234.0,
5082.0,
4894.0,
4405.0,
4102.0,
4580.0,
4074.0,
4688.0,
3856.0,
4820.0,
2765.0,
3189.0,
3272.0,
3739.0,
3644.0,
2654.0,
3814.0,
5033.0,
1460.0,
3188.0,
4060.0,
3920.0,
4521.0,
3952.0,
4803.0,
1877.0,
4264.0,
3962.0,
3502.0,
2357.0,
3537.0,
1870.0,
3486.0,
4152.0,
2165.0,
2975.0,
2896.0,
2951.0,
2746.0,
3704.0,
2576.0,
2516.0,
3019.0,
3089.0,
3050.0,
1926.0,
